payment_pk,customer_id,merchant_txid,amount,status,created_at,token,last4,card_type
864,186,TX-00000864,268.85,declined,2021-10-24,ac9411d496aeca37d80d5770,6304,visa
865,171,TX-00000865,394.62,declined,2025-03-02,c5994490dabe7414634938df,6185,mastercard
866,4,TX-00000866,64.45,failed,2021-10-30,519585f11a0cebbc928371e0,9182,visa
867,222,TX-00000867,129.98,declined,2023-04-13,76d0686b6a69f8628420d2a2,5305,mastercard
868,134,TX-00000868,290.3,failed,2021-09-15,cda5869e597deb8a7c15053a,8361,mastercard
869,164,TX-00000869,387.94,success,2021-03-16,8f5faaa0e87ea6094cbfca04,4581,mastercard
870,191,TX-00000870,391.72,failed,2024-11-27,755a62c5a1c47e2f5187a3ad,9947,mastercard
871,199,TX-00000871,70.61,failed,2022-03-19,ab446c341bbcbeb514e497d0,6703,mastercard
872,54,TX-00000872,381.19,declined,2024-03-27,f427dbe8969a2c02e8a5cae2,1235,mastercard
873,95,TX-00000873,326.44,success,2022-09-11,61efce2101b510bda9682aaf,6029,mastercard
874,129,TX-00000874,328.53,success,2024-12-03,86ddcfab93e4c7219692a6e3,9177,mastercard
875,167,TX-00000875,399.62,failed,2023-04-21,fb0676958b00c31f66f6facf,6762,visa
876,91,TX-00000876,332.13,failed,2023-12-08,774c1989b9921ca2d2d31301,6502,visa
877,30,TX-00000877,370.91,failed,2023-05-28,c568a581f10a7179e071043d,7113,mastercard
878,46,TX-00000878,223.34,success,2024-01-17,ac22eb0de65d35e107ec398d,8141,mastercard
879,98,TX-00000879,117.59,declined,2024-11-11,8ef2889df8da9eef2cbda5ce,8167,mastercard
880,163,TX-00000880,116.88,declined,2021-07-23,6d1d8a6903dcac32bf7918d7,2435,mastercard
881,207,TX-00000881,335.71,success,2024-08-23,549723864baa60e24eed2863,1269,mastercard
882,158,TX-00000882,373.34,success,2023-10-14,f1284c0bcca39075d236bd77,9924,visa
883,26,TX-00000883,255.24,declined,2024-04-05,aad8bdd0f7a90dcc2a23bd79,1534,visa
884,171,TX-00000884,119.51,failed,2022-03-10,2d1a4b10d52ed438615a7851,4651,mastercard
885,199,TX-00000885,184.58,failed,2021-08-23,116d1d165cf9c500ade0502b,4204,visa
886,220,TX-00000886,190.48,success,2022-12-20,93967da86bdc46d7da8c25a7,8601,mastercard
887,106,TX-00000887,363.66,declined,2024-12-12,3500060a974bef27c77e1a63,7484,visa
888,2,TX-00000888,376.15,success,2023-11-06,f7fcc8de1ea67ba1fac41b6a,5646,visa
889,69,TX-00000889,352.44,failed,2022-09-22,725a4f3ac6c3ede33e5ca4c7,7794,visa
890,173,TX-00000890,100.41,failed,2021-03-08,39fd395c0a6fdb495cb929da,1254,visa
891,7,TX-00000891,65.58,failed,2023-11-29,6476236d77b7c719bbf43022,6201,mastercard
892,86,TX-00000892,72.31,declined,2023-05-31,8121d7097223684b3a97c9ff,4962,visa
893,143,TX-00000893,389.53,success,2024-06-16,44e06a78ce5e0264850c49f0,7444,visa
894,213,TX-00000894,25.37,declined,2023-05-29,f6373dd940da0abf0b58ecf3,3111,mastercard
895,241,TX-00000895,256.33,declined,2021-12-22,18c8c73a2e8c9b72336efd15,7604,visa
896,232,TX-00000896,130.66,success,2023-06-15,cec86896d834c3e351720041,4784,visa
897,26,TX-00000897,285.46,success,2023-10-30,80784a3c446ce8dea3a6619c,2939,mastercard
898,162,TX-00000898,232.89,failed,2025-04-10,c3f7ff64b2e2886e0a2af545,5263,mastercard
899,215,TX-00000899,223.4,failed,2022-02-22,d7334877c5d6698da14b96c3,2527,mastercard
900,24,TX-00000900,15.13,success,2024-07-11,7cebf9fa23156358fe1ae73d,3507,mastercard
901,8,TX-00000901,249.15,declined,2021-06-11,5d8a7fd70a042c4b358fa3d1,7265,mastercard
902,7,TX-00000902,298.22,success,2023-07-19,d2ffcaa415131d6cd72c1b7e,6867,mastercard
903,48,TX-00000903,99.69,success,2022-09-01,c325be3937788e8e0b0abe7c,4175,mastercard
904,138,TX-00000904,336.98,declined,2025-05-17,06fe89284ebaf1ae47524cd0,7194,visa
905,198,TX-00000905,107.89,success,2022-07-18,c4f96b783cd9ca57cf5f96ec,2359,mastercard
906,240,TX-00000906,61.79,success,2024-07-31,a156991ad7a8a2b00805ab30,2694,visa
907,29,TX-00000907,186.36,declined,2021-09-09,a92f55a34d034cbbbd2423d0,2754,visa
908,37,TX-00000908,116.57,success,2021-07-10,1989d5568e88351d38ad9751,2267,mastercard
909,127,TX-00000909,338.63,success,2023-03-12,bbeda01ae2d970a56179a007,2649,mastercard
910,126,TX-00000910,319.2,failed,2021-05-31,7acb3098b076f153f5cf1b9b,8971,mastercard
911,246,TX-00000911,252.14,success,2024-11-08,5f988a7c32cdd9cd828bb6aa,7879,mastercard
912,97,TX-00000912,356.44,declined,2023-07-13,0415d545bf5cf468816a87f4,3639,mastercard
913,47,TX-00000913,123.01,success,2024-09-12,c2b4f7c90b7181f38d298a92,1515,mastercard
914,31,TX-00000914,390.49,failed,2023-09-19,98444aa8cc19cb9b8debb76a,9953,mastercard
915,2,TX-00000915,67.56,declined,2022-06-06,b4ea130fcfbb70ca3971dc66,2992,visa
916,50,TX-00000916,244.41,declined,2021-02-17,a4a56bfb2b33abc8b86d14cf,9486,visa
917,132,TX-00000917,305.58,success,2023-01-18,ca31b95b6dad70d890d63e97,2880,visa
918,231,TX-00000918,90.7,failed,2021-10-11,51045a77cb67e530f03d89dc,4600,visa
919,22,TX-00000919,292.46,success,2022-07-03,7fea759b672cdceaf337f68a,5483,mastercard
920,124,TX-00000920,83.7,success,2022-12-15,e925fbdb6698f94e946d9d71,5822,visa
921,120,TX-00000921,299.35,failed,2023-06-13,f459422bad9c4bcb0bd5421d,9399,mastercard
922,243,TX-00000922,162.98,success,2022-05-28,456678399b196b49790571e6,3833,mastercard
923,51,TX-00000923,276.39,declined,2022-07-30,0902508ab45ed4429611668c,7436,visa
924,27,TX-00000924,235.54,declined,2022-10-01,8bb2f50bddcdf1b41e848eb5,3714,visa
925,204,TX-00000925,86.3,declined,2023-09-27,ac6905b750c20761f77a2d55,8101,mastercard
926,227,TX-00000926,181.23,declined,2025-03-11,5045d055efe746d83fe4876b,5451,mastercard
927,209,TX-00000927,130.91,success,2024-05-28,0299fb5235a11b689d61fb26,7275,mastercard
928,110,TX-00000928,83.89,failed,2023-02-05,7c1a1dd12e27dc570b97bb9f,2052,visa
929,116,TX-00000929,71.06,success,2023-11-14,e3c075425f73fdaf1028c2d8,5146,visa
930,151,TX-00000930,166.87,declined,2024-08-14,aea256628dfc1a564957ceb5,9691,mastercard
931,91,TX-00000931,162.33,success,2022-01-04,2a7647427aa189505d148af9,6286,visa
932,110,TX-00000932,317.4,failed,2022-05-18,bfdfc352371ddf86847a1fc5,2190,visa
933,56,TX-00000933,264.5,failed,2021-10-25,458b31ddc4bae03b941403ec,6151,mastercard
934,32,TX-00000934,8.81,declined,2021-01-23,fea564ea92bfc87e776d3cc8,6388,visa
935,55,TX-00000935,188.82,failed,2022-04-22,d60add2b29566d04767debd0,2085,mastercard
936,99,TX-00000936,117.03,success,2023-12-16,b08a865545ba4c187269336d,4562,visa
937,27,TX-00000937,226.58,declined,2024-05-29,15d17793ec20941a52423191,2225,mastercard
938,147,TX-00000938,357.6,failed,2024-10-29,c79d152ab79eb16eaea259d1,8130,visa
939,82,TX-00000939,326.29,success,2022-02-08,b7e931aed09de862a7f2aaa5,1813,mastercard
940,206,TX-00000940,200.1,success,2022-07-17,df72d96911c7c9df948b9710,7901,mastercard
941,31,TX-00000941,54.02,success,2024-05-16,6d50ff68f482289ecf2b41e4,6355,mastercard
942,152,TX-00000942,156.23,declined,2021-02-13,04007c9ebba319cf20db6f29,5670,visa
943,5,TX-00000943,259.25,declined,2021-01-10,76fee6702b661919089d83bb,8565,mastercard
944,73,TX-00000944,56.77,failed,2021-03-17,03ba6ce07603f5e2de6dff32,9740,visa
945,236,TX-00000945,213.37,failed,2024-08-13,e8c034b3d3e651dbd9b8c841,1266,visa
946,18,TX-00000946,190.61,failed,2025-01-21,ed97700b7ded2be9334b5acd,5931,mastercard
947,71,TX-00000947,130.29,failed,2023-03-31,a1465337fcd2cde7f37da509,2306,visa
948,143,TX-00000948,310.97,failed,2024-06-08,196413338e6be909de97660d,1771,mastercard
949,101,TX-00000949,122.89,failed,2023-10-08,bb8a707ac6545f9de586f596,2989,mastercard
950,216,TX-00000950,152.69,declined,2021-07-30,6eb48e83114b05d2cbd69c0f,1479,mastercard
951,58,TX-00000951,23.89,success,2021-10-12,758b1414dee18b900a614c49,2722,visa
952,83,TX-00000952,345.25,declined,2023-06-12,85e582440cff1e04ee998154,4708,visa
953,44,TX-00000953,39.77,declined,2023-01-26,144585e29510b6600c8c0af0,9807,mastercard
954,2,TX-00000954,373.97,success,2022-06-16,af2def05d78d4d19db29dde5,1705,mastercard
955,29,TX-00000955,23.96,failed,2021-06-03,a5a07852e1b0382b71d91029,5320,visa
956,85,TX-00000956,276.73,failed,2022-07-07,d266e09048fb96279cc17a61,3790,visa
957,237,TX-00000957,59.42,failed,2021-09-03,4166d31650701b14d656294f,3069,mastercard
958,82,TX-00000958,345.45,declined,2023-04-27,c07129e857485a252b4d3a6a,8320,visa
959,172,TX-00000959,53.34,declined,2022-05-08,d1cefc8cc019a81d2a497014,8830,visa
960,170,TX-00000960,198.59,failed,2022-10-22,7a7130b037a0efb1514644a9,8908,visa
961,58,TX-00000961,41.26,failed,2024-12-27,0e7f755bc86eebf1b5ab164a,2356,visa
962,91,TX-00000962,225.61,success,2024-09-12,3f2b78e629c5d84bb9d3ab63,4373,mastercard
963,178,TX-00000963,35.82,failed,2021-05-04,1d9c34f9bfe24954e19fcdfc,4481,mastercard
964,4,TX-00000964,269.85,failed,2023-02-28,7e588ffc4f991d476bbd3842,4078,visa
965,125,TX-00000965,46.29,success,2024-04-24,fc2be8eab9284906b81240d7,9644,visa
966,132,TX-00000966,344.09,failed,2024-12-22,2bbbbfcfc52accffc9d56c36,8438,visa
967,168,TX-00000967,65.83,declined,2021-08-05,0ce6cedc01c759d99fcd8b4e,3130,visa
968,57,TX-00000968,367.1,failed,2023-07-16,4ee0558e6acea93b939b3c7b,9412,visa
969,52,TX-00000969,313.11,success,2021-05-21,cde6eb90aee4dd4007e3479b,5552,visa
970,109,TX-00000970,69.86,failed,2024-03-28,60ed15c0c2035e3daa388001,2672,visa
971,38,TX-00000971,187.08,success,2025-03-06,05261c5c03e18040c4723405,2805,mastercard
972,62,TX-00000972,11.55,failed,2022-01-19,abbdd3e56614dd4b2ad2d692,5370,visa
973,8,TX-00000973,193.11,declined,2023-07-17,6ab935cec87ac10269cd712d,6766,visa
974,68,TX-00000974,51.74,declined,2021-06-22,924ea5baac3248c5b98564f6,6806,visa
975,111,TX-00000975,88.77,failed,2023-10-26,bd696b516eacf23fb9902316,8059,mastercard
976,131,TX-00000976,136.83,failed,2022-07-13,6ae0c626ad2f079a6f589f9c,7058,visa
977,26,TX-00000977,24.41,failed,2025-02-08,09b0ae06ba2ef63671e49cd7,7923,mastercard
978,50,TX-00000978,121.13,failed,2021-12-28,55b692e95687d938a17a18cd,5520,visa
979,136,TX-00000979,244.94,declined,2023-06-07,bf9151a11595bfd8a49cd837,2788,visa
980,175,TX-00000980,24.7,success,2021-08-16,55fc22c833f252f2e6c199ff,4597,mastercard
981,30,TX-00000981,25.99,success,2024-03-24,0aa4701e313868a03f717517,5361,mastercard
982,62,TX-00000982,31.01,success,2022-07-19,446bb850b2c3fbd504305284,4710,visa
983,226,TX-00000983,249.99,declined,2023-04-09,351e520c19f055b1151e1ff5,7421,mastercard
984,101,TX-00000984,45.02,declined,2024-11-17,35907246181a1127132452f3,5395,mastercard
985,127,TX-00000985,86.25,success,2022-12-13,f6f6f0feb5c95459d40e6f8a,5718,visa
986,181,TX-00000986,240.54,declined,2021-01-07,5af607cefe0555a562635154,2544,visa
987,48,TX-00000987,203.78,declined,2024-06-28,eca853361c8b8b7931151085,8811,mastercard
988,190,TX-00000988,125.6,declined,2022-05-04,30298a8e5b706882fc2ad24c,3789,mastercard
989,81,TX-00000989,274.17,success,2022-01-19,175aec01f9d4c8596fa8433a,6442,visa
990,231,TX-00000990,184.81,success,2024-09-26,0b7709c41c4f7086f155905c,8775,mastercard
991,110,TX-00000991,136.95,success,2022-06-25,44b09e5393feb05e6050e9ea,2261,mastercard
992,44,TX-00000992,273.29,success,2024-05-01,20fc115522f2dea2f138363f,6769,mastercard
993,249,TX-00000993,192.16,success,2023-09-28,44be18cbdeae48120eb88d08,5055,mastercard
994,121,TX-00000994,48.21,success,2024-03-07,ec6564dc65cae3a7a4746de3,5762,visa
995,214,TX-00000995,95.17,declined,2021-12-09,35840d495bf826da882bc89c,3401,mastercard
996,199,TX-00000996,42.09,failed,2025-02-16,802aa18139a40abfd7038403,6499,mastercard
997,116,TX-00000997,198.81,failed,2024-01-23,ce06906d892b1e7546dd7fef,5216,visa
998,170,TX-00000998,197.16,failed,2023-07-29,7b84a0c1c3f496ccf65359b0,1222,visa
999,212,TX-00000999,144.29,declined,2022-11-15,41a7b7057b0be365108c6f24,9484,visa
1000,199,TX-00001000,267.26,declined,2023-09-19,a840930869cf49f7cabb42b1,2847,mastercard
1001,70,TX-00001001,275.88,declined,2024-08-03,7e9c21ebb15ad4d4fd3a2875,1339,mastercard
1002,38,TX-00001002,391.56,success,2024-09-12,68ede8419866d9d0936819a8,3320,visa
1003,92,TX-00001003,201.64,success,2024-03-28,950a0544342f9f56b3e23ed4,8056,visa
1004,93,TX-00001004,86.49,success,2022-02-01,4871dd57dbab038d3e6cd5d0,7189,mastercard
1005,164,TX-00001005,47.63,failed,2024-07-07,8245c4dbf7ec5f961ff90319,9927,mastercard
1006,231,TX-00001006,365.39,declined,2021-12-25,93ec1edd7b5b4280fb6ff1ce,5346,visa
1007,234,TX-00001007,273.23,failed,2023-03-12,54e6b761f9e80dc44b0f86e8,7836,visa
1008,242,TX-00001008,397.61,failed,2022-01-26,481791fcfd4acd7b764de4b7,1673,mastercard
1009,149,TX-00001009,210.43,failed,2024-06-08,448aae419467da8fc09c3e57,3014,visa
1010,111,TX-00001010,319.16,declined,2022-12-12,e71056175e66ed572b99c7f5,5725,mastercard
1011,29,TX-00001011,387.94,failed,2024-11-04,26ea8a4692936ce8abb7491f,3410,visa
1012,120,TX-00001012,273.96,declined,2022-08-17,550883fe02d5a6565a5b8913,3664,visa
1013,78,TX-00001013,197.3,success,2022-08-27,8eda3261c4fad1fb20517678,1255,mastercard
1014,117,TX-00001014,21.18,failed,2024-04-29,2609a06b0d4b04fd4310822d,3022,visa
1015,14,TX-00001015,197.9,success,2023-06-01,225d3f5c4d93707475774ef4,6771,mastercard
1016,170,TX-00001016,334.47,success,2022-05-30,5341c37d463051cb5c0c9375,3256,visa
1017,90,TX-00001017,352.1,declined,2024-09-24,ed8040c6b9b45416d3bd5ece,3540,visa
1018,245,TX-00001018,38.97,failed,2021-10-20,323cea699b2ecb7f0eec1154,4223,mastercard
1019,111,TX-00001019,236.16,success,2022-08-19,30efdc5032bc9acff172d2c4,4585,mastercard
1020,9,TX-00001020,191.91,failed,2022-05-25,a76e0f4fe3f6b335fee86399,7328,visa
1021,109,TX-00001021,162.65,success,2022-06-20,78a13f2ad0bda0389fe57dab,5948,visa
1022,153,TX-00001022,127.74,declined,2023-06-12,422bf2f47179303fc27662f4,6283,mastercard
1023,206,TX-00001023,233.38,declined,2025-04-22,2984796a831069f42a7f80d3,4268,visa
1024,65,TX-00001024,58.6,declined,2022-02-13,ccdcc54a7445039f0b73c044,5932,visa
1025,79,TX-00001025,38.81,declined,2024-07-10,d59f5c3aa975edc71567ba43,8555,mastercard
1026,140,TX-00001026,77.43,failed,2021-07-16,f63012c62e601c37f3e8707e,3270,visa
1027,135,TX-00001027,179.55,failed,2023-10-29,d5d0336c7cba4aa5770de7aa,6858,visa
1028,120,TX-00001028,144.91,failed,2023-05-12,e98ad159362167c439be9ad2,7721,mastercard
1029,119,TX-00001029,15.93,declined,2021-02-24,ac2cff00c76ffe0571cdbdcf,7896,visa
1030,23,TX-00001030,303.56,declined,2022-09-12,ccc53467313e1c94859cc7bb,4975,mastercard
1031,149,TX-00001031,207.32,success,2024-06-25,0cf32d341d917cf5d984c82f,9900,visa
1032,231,TX-00001032,228.4,failed,2021-04-20,57c656d9e92b5ff941630620,7433,mastercard
1033,33,TX-00001033,164.16,success,2023-08-06,1e70cd88419199540e1d00d5,9487,mastercard
1034,118,TX-00001034,336.48,success,2021-04-23,5c9add684043c2a8635c37e5,5426,visa
1035,213,TX-00001035,394.54,success,2022-11-14,5519711ccb4b46c857074a23,2595,mastercard
1036,211,TX-00001036,119.78,failed,2024-11-15,d4fbe9816c1fdf8a55e134d7,6428,visa
1037,222,TX-00001037,29.04,declined,2024-04-12,c93023243b52377bc1b719ea,9369,mastercard
1038,190,TX-00001038,288.2,declined,2022-02-24,891af3e30394bb3ecc4b6706,9458,visa
1039,37,TX-00001039,227.01,failed,2021-10-07,110944c0636e277dd323cd60,4662,visa
1040,230,TX-00001040,271.89,success,2022-09-09,e5975f4a258d410252e55e26,6093,mastercard
1041,185,TX-00001041,395.72,success,2023-09-21,a0c5da130a67112c183d3a9e,4288,visa
1042,30,TX-00001042,31.52,success,2024-05-21,9b948d1564e22e9999c01808,2983,mastercard
1043,134,TX-00001043,43.26,success,2021-08-01,82854eb5f6c2b6a23116fd60,8761,mastercard
1044,7,TX-00001044,333.93,failed,2023-03-12,7849aa914231df7adfbc6efe,1911,mastercard
1045,238,TX-00001045,53.12,failed,2023-09-18,a5b24ea66f71054fbbeb43f3,4015,mastercard
1046,210,TX-00001046,97.8,declined,2022-06-18,4b452a6169222508c7a739ba,8194,visa
1047,220,TX-00001047,264.97,success,2023-06-05,2249cc758a6f3108cd6d7066,3396,visa
1048,163,TX-00001048,13.55,success,2025-03-05,8129caee9f2da1fd52a6b1d8,4943,mastercard
1049,44,TX-00001049,207.05,declined,2024-01-25,1bc41957f01eaf03dc6a6cc6,4282,visa
1050,122,TX-00001050,194.78,failed,2024-09-29,bf4cad8f735a2ac391ab70dc,2638,visa
1051,246,TX-00001051,237.56,failed,2024-09-29,4ef5693c941d76cedc8aacd8,5508,visa
1052,101,TX-00001052,157.4,success,2023-08-09,503891fb5f129b3dfb4fa923,7830,visa
1053,209,TX-00001053,172.81,success,2022-08-04,f11db554cd9d31fdbbc739ba,8488,visa
1054,31,TX-00001054,227.86,success,2024-04-03,a8291a35f53f6cf435d00c30,5960,visa
1055,9,TX-00001055,259.82,declined,2024-06-23,9d366dcdb30b2c5642b65cf5,8282,visa
1056,11,TX-00001056,363.7,failed,2021-10-13,9848a358067b9afe0bb142e2,8666,visa
1057,226,TX-00001057,290.61,failed,2021-01-19,2895c00dd1f16dfdc110f7f2,3593,mastercard
1058,92,TX-00001058,202.75,declined,2022-03-08,200db4688517b6e2b008d2b5,6715,mastercard
1059,232,TX-00001059,283.96,failed,2023-11-17,c68ee34a10cf7779403d89d9,2028,visa
1060,45,TX-00001060,264.09,failed,2024-09-05,a10f395a5f633d6104009520,6558,visa
1061,118,TX-00001061,287.5,success,2022-07-25,73df9647916440b7f2fca20e,5963,mastercard
1062,237,TX-00001062,160.6,declined,2023-09-18,6f19d61ab74474f5c8c7bbfd,7168,visa
1063,247,TX-00001063,191.34,declined,2022-01-05,95e9f69da656a26ee82089c9,9306,visa
1064,199,TX-00001064,265.27,failed,2021-09-23,c07bf683a057388e6329d9bc,6309,mastercard
1065,151,TX-00001065,382.3,failed,2024-04-12,6dcf95dc8060d3b30c2f5833,7615,mastercard
1066,18,TX-00001066,22.75,declined,2021-11-22,4ffcf6d90de2c2b64931d40d,4796,visa
1067,25,TX-00001067,267.78,failed,2024-10-23,68d43f6635ec231fc050a7d6,8805,mastercard
1068,83,TX-00001068,305.16,declined,2022-04-30,31a978391228ce6640a9c0c8,2727,mastercard
1069,231,TX-00001069,352.9,declined,2023-02-26,0e94d8768e0028762b0d14e6,7882,visa
1070,237,TX-00001070,30.43,declined,2022-05-28,1b5f9c89b1df22335b225fcf,2875,mastercard
1071,10,TX-00001071,339.49,success,2023-06-24,2a545da7555116041a1ff377,7132,visa
1072,156,TX-00001072,254.36,success,2021-12-23,a1e23a84350244c0bb96dabc,6261,mastercard
1073,28,TX-00001073,281.0,failed,2021-09-30,4b1fe69a9cdb245dd5232fba,4272,visa
1074,51,TX-00001074,104.74,failed,2024-10-22,8e9edf4859f4d65723e5dcff,5687,mastercard
1075,58,TX-00001075,84.47,success,2023-06-08,d811fa696987cc0ffed69d4c,9659,mastercard
1076,208,TX-00001076,317.05,success,2024-04-07,a45b8199357b32981001d03b,1397,mastercard
1077,162,TX-00001077,384.13,success,2022-02-21,6a7ef2eb588577e08bf5ce0e,1544,visa
1078,208,TX-00001078,60.52,success,2023-01-07,a282d5c4015f0901b36f5de0,7685,mastercard
1079,146,TX-00001079,220.9,success,2022-11-29,f6956527f4c133dd5dca6bf5,4036,visa
1080,175,TX-00001080,293.34,declined,2024-08-08,2c0e5be44b60ed609471ab93,9653,mastercard
1081,128,TX-00001081,80.1,success,2024-03-14,738d3542d67f1d1152ff7783,8761,mastercard
1082,129,TX-00001082,144.08,declined,2024-02-19,ad7004546ca55efb3d59729b,3258,visa
1083,206,TX-00001083,31.53,failed,2024-07-04,d4a3dbdd9ed908df223f2dbf,7162,visa
1084,224,TX-00001084,32.99,success,2021-09-18,bc7f3e0c5778347cf1ac3dd9,9474,visa
1085,77,TX-00001085,44.86,failed,2022-04-18,ce81544df3f4f618200cb506,1843,mastercard
1086,154,TX-00001086,218.51,success,2022-04-04,65a9691ab43a66684cb06245,5749,mastercard
1087,237,TX-00001087,332.12,failed,2024-12-11,6709e983cf7313e1e81f92cd,6863,mastercard
1088,18,TX-00001088,349.61,success,2022-08-13,31bc3519118385748c857515,2225,mastercard
1089,137,TX-00001089,232.27,declined,2024-06-05,376281c8e6a392b056d962c5,9192,visa
1090,80,TX-00001090,162.69,success,2024-01-24,9bc5172f61b44d31078c538f,2816,visa
1091,150,TX-00001091,191.04,failed,2024-08-30,55dcb9ccd08aca58a5de90ab,1491,mastercard
1092,9,TX-00001092,138.53,failed,2022-02-15,b321d609802ed6b746092d67,6481,mastercard
1093,228,TX-00001093,307.07,success,2022-02-23,2ce8565dc4641bfe16e91bdf,9963,mastercard
1094,210,TX-00001094,294.88,declined,2021-05-08,55da6489ea5f7d8ae0d92615,4860,visa
1095,127,TX-00001095,33.8,declined,2024-06-03,043302aae6b21a63dec1b7e4,1579,mastercard
1096,89,TX-00001096,392.52,failed,2024-05-10,5f32fc4491d8425ab6c0dc3b,2320,visa
1097,228,TX-00001097,222.81,success,2022-07-09,03eaa9cf1c9c9a37cfd3d42a,1683,mastercard
1098,27,TX-00001098,19.06,declined,2022-04-07,d2fde6c5cc71349a46781166,6738,visa
1099,111,TX-00001099,193.65,success,2021-02-13,de9ab15a93db9f3a63806316,1906,visa
1100,7,TX-00001100,310.58,success,2023-12-31,2c879aa4000562d47bd0bab3,7215,mastercard
1101,175,TX-00001101,275.02,success,2024-02-06,abef197502d9fe208b32d17c,8899,mastercard
1102,14,TX-00001102,157.91,failed,2024-11-25,4645e2446cfacf5184c63955,3051,mastercard
1103,111,TX-00001103,282.03,declined,2021-10-10,fefdf7107762fb5cee3f645c,2893,mastercard
1104,113,TX-00001104,51.61,declined,2023-01-24,65f6c39f592066726f996524,6763,mastercard
1105,50,TX-00001105,140.53,success,2022-05-03,19eae3acb37836920a718946,4801,mastercard
1106,24,TX-00001106,237.5,success,2023-04-26,740f3cb81d661d9068b5cd1e,9785,mastercard
1107,146,TX-00001107,23.08,success,2025-01-14,78f3dc9bf1e9130cc83acf38,5094,visa
1108,209,TX-00001108,27.47,success,2021-09-17,aa1df2a486c7600f22183dd5,8185,mastercard
1109,47,TX-00001109,116.63,failed,2022-12-18,38f05edf49aef58ff1d63473,5001,mastercard
1110,75,TX-00001110,56.24,failed,2023-09-08,c9568f869eb7b27f920bc927,3005,mastercard
1111,169,TX-00001111,35.34,failed,2024-01-19,d965e22bbf332619a594f88d,4372,visa
1112,127,TX-00001112,283.58,failed,2022-03-28,77f0aa3ccc6b146b0c3b329e,8266,visa
1113,183,TX-00001113,124.57,failed,2025-05-17,2f6ca908ef32fda0df1f3e18,5795,mastercard
1114,223,TX-00001114,263.19,declined,2022-07-02,47f3bbe32b5a506a7545953a,6224,visa
1115,179,TX-00001115,218.86,success,2021-04-21,64e0669e3760daa2e80858c4,6679,mastercard
1116,231,TX-00001116,167.28,declined,2023-09-23,77b9bcadd27d75b120cfa5e0,5583,mastercard
1117,21,TX-00001117,85.4,success,2023-12-03,b1eede21e546ec0e4bee92f3,4777,mastercard
1118,79,TX-00001118,298.05,success,2021-09-09,95b397fe7ce20bd63b043cb9,7101,mastercard
1119,186,TX-00001119,327.47,success,2021-03-15,d869145d0dfd3aae2823f995,4851,mastercard
1120,179,TX-00001120,178.91,failed,2021-08-22,4f3d22c803cc6ae69b23ce98,1348,visa
1121,128,TX-00001121,335.35,failed,2022-07-24,31c95b549aa48ebb0b5f4b42,7294,visa
1122,77,TX-00001122,331.74,success,2021-05-03,a75b556f736e0ff69aea9e3e,5572,visa
1123,219,TX-00001123,245.85,failed,2021-02-08,c7e685239d522a42970c20c2,7268,visa
1124,99,TX-00001124,180.39,success,2022-02-26,b1e783a07c5c149fd2cf0763,7214,visa
1125,48,TX-00001125,265.67,declined,2021-04-18,70e6ec5e37627a6e7c8ede54,5999,mastercard
1126,9,TX-00001126,218.91,failed,2021-02-23,cdc75fe7c4b47c51403fa4f6,6508,visa
1127,237,TX-00001127,332.12,failed,2025-03-23,c08a553d264ab7cf1f7d2558,4547,mastercard
1128,194,TX-00001128,15.8,declined,2024-06-26,626b9829c7dbc2e760db8e15,8111,mastercard
1129,222,TX-00001129,173.88,declined,2025-02-15,9bec933a00037da5792de9f5,1935,mastercard
1130,207,TX-00001130,48.14,failed,2025-01-17,6c4e26f38c77a83f06d35909,5709,mastercard
1131,220,TX-00001131,396.4,declined,2023-08-08,478b45e79215eeef6fba950a,7944,visa
1132,147,TX-00001132,289.09,declined,2022-06-17,2dd05aadeccf450da6ec0dcf,3663,mastercard
1133,246,TX-00001133,155.61,declined,2022-05-03,dd3881e682582acbab82fd4c,3160,visa
1134,233,TX-00001134,11.0,declined,2022-07-16,b39c3656c8647ce75058e14d,2401,mastercard
1135,64,TX-00001135,309.68,failed,2022-11-23,6d44bf2076e59663d44fcc1d,7465,mastercard
1136,10,TX-00001136,248.14,failed,2022-07-05,bc71aa92ca0ee10e9885e2fb,5104,visa
1137,201,TX-00001137,262.95,declined,2021-01-26,059810bce7249fde037de114,3036,visa
1138,79,TX-00001138,229.53,failed,2022-06-26,a5c5813f6b84e0675960ac19,3929,mastercard
1139,114,TX-00001139,187.78,failed,2021-01-19,b3338eb698731311934b4983,8642,visa
1140,10,TX-00001140,386.52,failed,2024-07-30,ff994da584d3833eaf5a0a47,4569,mastercard
1141,105,TX-00001141,28.14,success,2022-07-21,46691b9ada6c573ecc7eb591,6145,mastercard
1142,245,TX-00001142,30.3,success,2022-06-13,7f4aabf256a1fe14aaa73de8,5524,visa
1143,67,TX-00001143,348.28,success,2022-04-11,4117279f1987e28e2797bcd3,3858,visa
1144,38,TX-00001144,349.14,declined,2021-04-12,44c00143d5b6768c82a4db1a,4812,visa
1145,30,TX-00001145,263.57,success,2024-11-02,26de62447220afb080e48b40,9302,visa
1146,221,TX-00001146,178.92,failed,2021-03-27,dab5829aea4705ee1226b64b,4734,visa
1147,16,TX-00001147,380.92,failed,2022-06-12,581f9f8a5ec7d745db908041,1264,visa
